nombre_superheroe,chin,left_eyebrow,right_eyebrow,nose_bridge,nose_tip,left_eye,right_eye,top_lip,bottom_lip
hulk,"[(4, 81), (1, 114), (1, 148), (5, 180), (13, 210), (29, 238), (52, 258), (82, 270), (116, 272), (149, 271), (179, 261), (203, 241), (222, 215), (234, 185), (242, 154), (247, 122), (250, 91)]","[(31, 41), (45, 25), (67, 21), (88, 26), (106, 38)]","[(149, 41), (172, 34), (195, 33), (217, 39), (230, 57)]","[(130, 69), (128, 91), (127, 112), (125, 133)]","[(98, 148), (111, 154), (124, 159), (138, 157), (150, 153)]","[(52, 71), (66, 62), (84, 63), (97, 76), (83, 80), (65, 78)]","[(160, 80), (176, 70), (193, 72), (205, 83), (193, 87), (177, 86)]","[(74, 194), (91, 184), (109, 180), (121, 185), (135, 183), (150, 192), (164, 203), (156, 203), (134, 197), (120, 197), (108, 194), (81, 195)]","[(164, 203), (148, 216), (132, 221), (117, 221), (103, 219), (87, 211), (74, 194), (81, 195), (106, 198), (118, 201), (132, 200), (156, 203)]"
hulk,"[(20, 107), (13, 142), (9, 179), (7, 217), (13, 252), (28, 284), (53, 306), (83, 321), (119, 327), (155, 330), (192, 324), (228, 315), (257, 293), (276, 264), (288, 230), (297, 197), (304, 164)]","[(59, 63), (80, 48), (107, 47), (132, 56), (153, 72)]","[(199, 79), (227, 75), (253, 78), (277, 90), (289, 112)]","[(174, 108), (170, 129), (166, 150), (162, 172)]","[(128, 192), (141, 199), (154, 205), (170, 205), (184, 203)]","[(83, 99), (100, 90), (120, 93), (133, 112), (116, 113), (96, 110)]","[(207, 126), (226, 115), (246, 119), (257, 135), (244, 138), (225, 135)]","[(92, 246), (116, 237), (138, 232), (149, 239), (163, 238), (179, 252), (191, 267), (183, 265), (160, 255), (146, 253), (135, 249), (101, 247)]","[(191, 267), (171, 275), (152, 277), (137, 275), (124, 271), (107, 263), (92, 246), (101, 247), (131, 251), (142, 255), (156, 257), (183, 265)]"
hulk,"[(47, 56), (34, 90), (26, 125), (22, 161), (22, 198), (32, 238), (50, 270), (71, 301), (105, 318), (144, 324), (188, 318), (230, 306), (265, 283), (293, 252), (309, 217), (321, 180), (331, 142)]","[(75, 29), (95, 18), (120, 24), (143, 39), (161, 58)]","[(200, 68), (230, 65), (259, 69), (285, 81), (301, 101)]","[(176, 89), (167, 112), (158, 133), (149, 156)]","[(120, 167), (131, 178), (143, 187), (159, 188), (176, 188)]","[(94, 65), (111, 60), (130, 67), (142, 85), (124, 83), (106, 77)]","[(212, 108), (231, 99), (250, 106), (264, 121), (247, 123), (228, 118)]","[(91, 214), (107, 204), (125, 205), (135, 215), (151, 216), (169, 233), (185, 253), (176, 249), (147, 229), (131, 225), (120, 218), (98, 216)]","[(185, 253), (159, 263), (136, 262), (120, 257), (107, 249), (96, 235), (91, 214), (98, 216), (115, 231), (126, 238), (142, 242), (176, 249)]"
hulk,"[(61, 57), (50, 88), (44, 121), (39, 156), (34, 195), (36, 237), (49, 273), (69, 303), (105, 319), (147, 325), (193, 321), (236, 310), (270, 286), (295, 254), (309, 218), (320, 181), (330, 144)]","[(75, 31), (92, 18), (117, 19), (140, 30), (159, 45)]","[(196, 55), (228, 52), (259, 57), (286, 70), (302, 93)]","[(170, 74), (161, 97), (152, 118), (142, 142)]","[(113, 154), (125, 165), (138, 174), (156, 175), (175, 175)]","[(93, 59), (109, 52), (126, 57), (140, 72), (123, 71), (105, 68)]","[(210, 92), (230, 84), (249, 92), (263, 107), (245, 107), (227, 102)]","[(83, 205), (101, 194), (119, 192), (130, 202), (147, 203), (169, 220), (188, 241), (178, 238), (143, 219), (126, 215), (115, 209), (91, 207)]","[(188, 241), (158, 253), (132, 253), (114, 249), (101, 242), (89, 228), (83, 205), (91, 207), (108, 222), (121, 229), (137, 233), (178, 238)]"
hulk,"[(67, 96), (62, 128), (59, 161), (61, 197), (63, 234), (72, 271), (90, 301), (111, 326), (142, 336), (179, 338), (219, 327), (257, 312), (286, 286), (307, 254), (318, 216), (325, 175), (330, 133)]","[(65, 74), (79, 59), (102, 56), (125, 62), (146, 75)]","[(184, 78), (214, 71), (246, 71), (277, 79), (300, 98)]","[(162, 103), (155, 129), (149, 154), (142, 180)]","[(123, 198), (134, 205), (147, 211), (163, 208), (181, 206)]","[(88, 98), (102, 88), (121, 90), (136, 107), (118, 111), (99, 108)]","[(210, 115), (227, 101), (248, 103), (266, 116), (247, 124), (226, 122)]","[(104, 250), (118, 244), (134, 239), (147, 246), (158, 243), (181, 254), (206, 268), (197, 267), (158, 259), (146, 258), (133, 255), (112, 252)]","[(206, 268), (180, 280), (156, 282), (143, 280), (130, 277), (115, 268), (104, 250), (112, 252), (132, 258), (145, 261), (157, 263), (197, 267)]"
hulk,"[(78, 142), (74, 177), (76, 212), (82, 249), (86, 287), (97, 326), (115, 360), (138, 388), (175, 399), (220, 399), (265, 385), (307, 361), (340, 328), (364, 288), (376, 243), (384, 196), (388, 149)]","[(74, 125), (88, 107), (113, 104), (139, 111), (162, 122)]","[(199, 122), (233, 113), (270, 111), (305, 117), (333, 135)]","[(181, 150), (176, 178), (170, 205), (164, 234)]","[(142, 246), (155, 255), (171, 262), (191, 258), (211, 254)]","[(102, 144), (117, 133), (138, 136), (155, 152), (136, 155), (116, 154)]","[(233, 156), (251, 141), (274, 142), (293, 155), (274, 163), (252, 162)]","[(129, 299), (143, 293), (158, 289), (171, 296), (188, 294), (214, 304), (242, 318), (231, 317), (187, 308), (171, 306), (158, 302), (138, 302)]","[(242, 318), (212, 336), (185, 341), (167, 340), (153, 335), (140, 323), (129, 299), (138, 302), (155, 315), (169, 320), (185, 321), (231, 317)]"
hulk,"[(60, 137), (55, 172), (57, 209), (65, 247), (76, 286), (94, 326), (116, 360), (142, 389), (184, 396), (230, 394), (277, 379), (320, 352), (352, 314), (374, 271), (383, 224), (385, 176), (385, 127)]","[(60, 95), (74, 78), (98, 75), (123, 80), (144, 95)]","[(185, 95), (217, 81), (254, 77), (289, 82), (319, 97)]","[(170, 129), (167, 159), (163, 189), (159, 219)]","[(134, 234), (150, 245), (168, 251), (189, 246), (209, 239)]","[(87, 127), (103, 114), (125, 116), (146, 133), (124, 137), (102, 136)]","[(220, 134), (240, 116), (265, 117), (285, 130), (266, 139), (242, 140)]","[(123, 286), (139, 277), (157, 274), (171, 281), (190, 277), (220, 286), (251, 298), (239, 298), (190, 294), (171, 294), (157, 290), (133, 288)]","[(251, 298), (221, 319), (191, 326), (171, 326), (155, 322), (139, 310), (123, 286), (133, 288), (156, 300), (171, 304), (190, 305), (239, 298)]"
hulk,"[(76, 113), (74, 151), (77, 190), (84, 229), (93, 269), (108, 309), (126, 344), (148, 376), (183, 390), (226, 389), (268, 370), (309, 343), (344, 309), (370, 267), (383, 220), (389, 170), (393, 119)]","[(73, 96), (87, 78), (113, 76), (139, 82), (164, 94)]","[(205, 91), (240, 82), (278, 80), (314, 87), (342, 107)]","[(186, 120), (181, 152), (175, 183), (169, 215)]","[(144, 224), (158, 235), (176, 243), (197, 238), (218, 231)]","[(101, 115), (117, 104), (138, 107), (157, 124), (136, 126), (115, 125)]","[(239, 127), (259, 111), (282, 113), (303, 126), (283, 133), (260, 133)]","[(131, 278), (145, 273), (163, 272), (177, 278), (195, 275), (223, 282), (253, 292), (241, 293), (195, 289), (177, 289), (162, 285), (140, 281)]","[(253, 292), (222, 314), (193, 323), (174, 323), (158, 318), (142, 304), (131, 278), (140, 281), (160, 296), (175, 300), (193, 300), (241, 293)]"
hulk,"[(86, 135), (79, 171), (78, 207), (81, 245), (85, 284), (97, 324), (115, 358), (137, 388), (174, 400), (218, 401), (263, 388), (307, 368), (341, 339), (366, 301), (380, 259), (388, 213), (394, 165)]","[(80, 116), (96, 99), (122, 98), (148, 106), (171, 119)]","[(212, 122), (249, 115), (287, 116), (322, 127), (348, 149)]","[(192, 149), (185, 179), (177, 208), (170, 239)]","[(144, 247), (158, 257), (175, 266), (196, 262), (218, 259)]","[(106, 139), (123, 130), (144, 134), (161, 151), (141, 151), (120, 149)]","[(245, 161), (266, 148), (288, 152), (308, 165), (287, 169), (265, 167)]","[(126, 296), (143, 292), (163, 291), (177, 299), (196, 297), (225, 308), (257, 318), (244, 319), (195, 311), (176, 309), (161, 304), (135, 300)]","[(257, 318), (222, 340), (191, 345), (171, 343), (156, 338), (138, 322), (126, 296), (135, 300), (159, 317), (173, 322), (192, 324), (244, 319)]"
hulk,"[(39, 94), (30, 127), (28, 162), (29, 196), (32, 232), (41, 271), (55, 301), (75, 326), (109, 336), (150, 339), (195, 331), (239, 317), (275, 293), (301, 261), (316, 224), (325, 182), (332, 138)]","[(35, 68), (51, 55), (75, 54), (99, 61), (121, 74)]","[(161, 78), (196, 72), (232, 75), (265, 85), (290, 105)]","[(138, 106), (131, 135), (123, 163), (115, 192)]","[(90, 202), (103, 212), (118, 220), (139, 217), (160, 214)]","[(58, 96), (74, 85), (94, 89), (111, 108), (90, 109), (70, 106)]","[(190, 119), (209, 105), (232, 109), (250, 123), (231, 129), (209, 126)]","[(71, 249), (87, 245), (107, 244), (120, 252), (137, 250), (165, 260), (193, 272), (181, 272), (135, 263), (119, 262), (105, 257), (80, 253)]","[(193, 272), (160, 286), (130, 288), (112, 287), (97, 282), (81, 269), (71, 249), (80, 253), (101, 262), (115, 267), (133, 269), (181, 272)]"
hulk,"[(42, 77), (36, 112), (34, 147), (36, 184), (41, 222), (52, 260), (70, 293), (91, 322), (125, 335), (165, 337), (206, 326), (246, 306), (279, 278), (304, 243), (319, 203), (328, 159), (334, 113)]","[(42, 61), (56, 43), (81, 41), (107, 47), (131, 60)]","[(169, 63), (203, 56), (238, 57), (271, 69), (294, 91)]","[(147, 91), (141, 119), (134, 148), (127, 177)]","[(104, 189), (116, 198), (131, 204), (150, 201), (168, 198)]","[(67, 82), (82, 73), (103, 76), (120, 94), (99, 96), (79, 93)]","[(196, 103), (216, 90), (237, 92), (256, 106), (237, 112), (215, 110)]","[(85, 236), (101, 233), (119, 232), (132, 238), (148, 236), (173, 244), (202, 252), (193, 252), (147, 248), (131, 248), (117, 244), (93, 239)]","[(202, 252), (172, 272), (146, 278), (129, 277), (114, 273), (98, 260), (85, 236), (93, 239), (116, 254), (131, 259), (147, 260), (193, 252)]"
hulk,"[(85, 146), (77, 180), (74, 214), (75, 249), (77, 287), (85, 325), (99, 357), (117, 385), (150, 397), (192, 401), (238, 394), (284, 381), (322, 357), (350, 323), (366, 283), (377, 239), (386, 194)]","[(81, 120), (96, 104), (120, 102), (144, 109), (166, 121)]","[(205, 125), (241, 120), (277, 122), (310, 135), (333, 157)]","[(181, 152), (172, 177), (163, 201), (153, 227)]","[(133, 246), (144, 255), (158, 261), (177, 259), (198, 258)]","[(105, 145), (120, 134), (141, 138), (156, 156), (137, 158), (117, 155)]","[(234, 167), (253, 153), (275, 157), (293, 173), (274, 178), (252, 175)]","[(117, 301), (132, 297), (148, 294), (159, 301), (174, 299), (201, 311), (232, 324), (221, 323), (173, 315), (158, 313), (146, 309), (126, 304)]","[(232, 324), (197, 335), (169, 337), (153, 335), (140, 330), (127, 319), (117, 301), (126, 304), (144, 310), (156, 315), (171, 317), (221, 323)]"
hulk,"[(39, 110), (32, 141), (31, 172), (31, 204), (31, 238), (37, 273), (49, 302), (69, 324), (104, 332), (146, 337), (191, 332), (236, 322), (273, 302), (299, 272), (313, 237), (322, 199), (331, 159)]","[(37, 88), (51, 69), (78, 65), (105, 70), (129, 82)]","[(165, 85), (201, 80), (239, 83), (272, 96), (294, 118)]","[(144, 115), (136, 142), (127, 168), (119, 196)]","[(94, 210), (107, 218), (122, 225), (142, 223), (163, 221)]","[(62, 109), (78, 98), (99, 102), (115, 120), (96, 121), (74, 118)]","[(196, 130), (216, 117), (239, 120), (257, 136), (238, 140), (215, 138)]","[(79, 258), (93, 253), (108, 252), (120, 259), (136, 258), (160, 268), (184, 281), (174, 279), (134, 270), (118, 269), (106, 264), (87, 259)]","[(184, 281), (153, 286), (128, 285), (111, 283), (98, 278), (86, 270), (79, 258), (87, 259), (103, 261), (115, 266), (131, 268), (174, 279)]"
hulk,"[(83, 134), (76, 168), (74, 205), (77, 242), (79, 282), (88, 322), (103, 357), (124, 386), (160, 398), (205, 401), (253, 390), (298, 372), (335, 344), (360, 306), (375, 263), (386, 218), (393, 171)]","[(79, 107), (95, 90), (120, 87), (146, 94), (169, 106)]","[(209, 111), (245, 104), (282, 107), (315, 120), (340, 142)]","[(186, 138), (178, 166), (170, 193), (162, 221)]","[(137, 235), (150, 245), (166, 252), (187, 250), (208, 247)]","[(105, 131), (121, 120), (141, 124), (158, 143), (138, 144), (117, 141)]","[(239, 153), (259, 139), (281, 142), (300, 158), (280, 163), (258, 160)]","[(120, 289), (135, 282), (152, 279), (166, 287), (184, 285), (212, 297), (244, 311), (233, 311), (183, 300), (165, 299), (151, 294), (129, 292)]","[(244, 311), (209, 327), (179, 330), (160, 328), (145, 323), (130, 310), (120, 289), (129, 292), (148, 303), (163, 308), (181, 310), (233, 311)]"
hulk,"[(73, 114), (63, 142), (58, 172), (58, 202), (59, 236), (65, 270), (76, 299), (90, 324), (118, 334), (155, 338), (196, 332), (238, 322), (273, 304), (299, 275), (313, 240), (323, 203), (330, 166)]","[(70, 86), (82, 74), (102, 75), (121, 82), (138, 95)]","[(170, 100), (202, 96), (234, 100), (262, 114), (281, 135)]","[(149, 124), (140, 146), (130, 167), (121, 190)]","[(105, 204), (114, 213), (125, 219), (141, 218), (159, 217)]","[(88, 111), (100, 103), (118, 108), (130, 125), (113, 125), (96, 121)]","[(195, 139), (211, 128), (230, 132), (246, 147), (228, 150), (209, 146)]","[(92, 251), (103, 249), (117, 247), (126, 254), (139, 253), (162, 262), (189, 273), (180, 272), (138, 265), (125, 264), (115, 260), (99, 253)]","[(189, 273), (159, 281), (134, 281), (121, 278), (110, 274), (99, 265), (92, 251), (99, 253), (114, 259), (124, 264), (137, 266), (180, 272)]"
hulk,"[(69, 103), (61, 132), (58, 163), (58, 195), (57, 231), (62, 268), (75, 298), (92, 324), (121, 333), (158, 336), (199, 329), (240, 318), (273, 296), (297, 267), (311, 233), (321, 196), (329, 158)]","[(65, 81), (80, 68), (103, 69), (125, 77), (144, 90)]","[(180, 95), (211, 92), (243, 96), (271, 108), (290, 127)]","[(157, 118), (148, 140), (140, 162), (132, 184)]","[(112, 198), (122, 206), (134, 213), (151, 212), (168, 211)]","[(87, 105), (101, 98), (119, 102), (132, 119), (115, 119), (97, 116)]","[(202, 132), (220, 121), (239, 126), (254, 140), (237, 143), (218, 140)]","[(93, 245), (107, 241), (123, 239), (133, 246), (148, 245), (170, 256), (195, 269), (185, 268), (146, 259), (132, 257), (121, 253), (100, 248)]","[(195, 269), (165, 280), (140, 281), (125, 279), (114, 274), (102, 263), (93, 245), (100, 248), (118, 257), (129, 261), (143, 264), (185, 268)]"
hulk,"[(3, 115), (8, 155), (14, 195), (24, 233), (42, 267), (70, 295), (106, 315), (147, 326), (188, 328), (223, 324), (248, 304), (264, 274), (275, 240), (281, 204), (285, 170), (288, 135), (287, 103)]","[(54, 83), (75, 65), (103, 56), (133, 57), (161, 65)]","[(203, 64), (226, 56), (251, 54), (273, 61), (285, 81)]","[(188, 90), (191, 113), (195, 135), (198, 159)]","[(161, 182), (178, 186), (194, 189), (207, 186), (218, 182)]","[(87, 98), (105, 87), (126, 85), (142, 100), (125, 105), (104, 105)]","[(214, 99), (231, 86), (250, 86), (262, 98), (250, 105), (232, 104)]","[(130, 238), (156, 227), (178, 220), (192, 224), (205, 220), (220, 227), (234, 237), (227, 238), (205, 235), (193, 236), (178, 235), (139, 238)]","[(234, 237), (219, 250), (205, 255), (192, 256), (177, 255), (155, 250), (130, 238), (139, 238), (177, 236), (191, 238), (204, 237), (227, 238)]"
hulk,"[(2, 154), (9, 192), (17, 229), (29, 265), (51, 295), (84, 316), (126, 326), (169, 331), (210, 329), (243, 325), (262, 308), (274, 281), (281, 249), (282, 217), (283, 186), (283, 156), (279, 127)]","[(61, 114), (83, 95), (112, 86), (142, 84), (170, 91)]","[(209, 87), (229, 78), (251, 76), (270, 79), (283, 94)]","[(198, 117), (204, 139), (210, 160), (217, 182)]","[(179, 207), (195, 209), (212, 211), (223, 207), (233, 202)]","[(96, 130), (114, 116), (135, 114), (150, 129), (134, 136), (114, 136)]","[(218, 124), (234, 108), (253, 107), (264, 119), (255, 127), (237, 128)]","[(149, 264), (175, 251), (198, 243), (212, 246), (223, 241), (238, 248), (250, 257), (244, 258), (224, 256), (212, 257), (198, 257), (158, 264)]","[(250, 257), (239, 269), (227, 273), (214, 275), (199, 275), (176, 272), (149, 264), (158, 264), (199, 257), (213, 257), (225, 256), (244, 258)]"
hulk,"[(-25, 152), (-18, 189), (-8, 226), (4, 263), (27, 294), (62, 316), (105, 328), (151, 331), (191, 327), (218, 319), (233, 298), (243, 269), (249, 240), (252, 210), (254, 179), (252, 150), (246, 122)]","[(34, 113), (57, 96), (85, 86), (117, 83), (145, 90)]","[(182, 83), (199, 74), (217, 71), (234, 73), (243, 86)]","[(172, 115), (180, 136), (189, 157), (198, 179)]","[(155, 204), (174, 207), (191, 209), (204, 204), (214, 197)]","[(68, 129), (86, 117), (108, 115), (122, 126), (108, 135), (86, 136)]","[(188, 118), (201, 104), (219, 103), (228, 113), (222, 121), (205, 122)]","[(128, 262), (154, 248), (178, 240), (191, 242), (203, 237), (215, 241), (225, 249), (218, 250), (204, 250), (192, 253), (179, 254), (137, 260)]","[(225, 249), (217, 258), (207, 263), (193, 265), (179, 267), (156, 267), (128, 262), (137, 260), (179, 249), (192, 247), (204, 245), (218, 250)]"
hulk,"[(-20, 111), (-20, 154), (-19, 198), (-9, 239), (12, 274), (45, 301), (85, 320), (127, 330), (161, 329), (182, 318), (187, 291), (192, 258), (196, 233), (202, 206), (208, 179), (208, 156), (202, 134)]","[(71, 97), (99, 87), (128, 81), (156, 85), (181, 94)]","[(213, 98), (222, 93), (230, 89), (236, 89), (235, 94)]","[(197, 124), (205, 148), (214, 172), (223, 197)]","[(170, 210), (187, 214), (203, 217), (214, 212), (221, 204)]","[(100, 121), (119, 114), (137, 114), (148, 125), (135, 130), (116, 129)]","[(195, 123), (207, 115), (220, 114), (222, 122), (219, 128), (207, 129)]","[(126, 254), (156, 246), (184, 244), (195, 247), (204, 243), (207, 242), (200, 248), (197, 250), (202, 252), (194, 255), (182, 255), (135, 254)]","[(200, 248), (204, 262), (200, 271), (190, 275), (178, 275), (153, 270), (126, 254), (135, 254), (182, 259), (193, 258), (201, 254), (197, 250)]"
hulk,"[(-7, 120), (-6, 160), (-3, 199), (5, 238), (24, 271), (54, 298), (92, 316), (132, 326), (166, 325), (189, 314), (201, 293), (212, 264), (218, 238), (223, 211), (228, 183), (230, 157), (227, 133)]","[(62, 97), (87, 83), (115, 76), (145, 78), (171, 88)]","[(202, 90), (217, 86), (231, 86), (243, 90), (246, 103)]","[(188, 118), (193, 138), (199, 159), (206, 180)]","[(161, 202), (176, 205), (190, 208), (203, 205), (212, 201)]","[(90, 117), (107, 108), (126, 109), (138, 122), (124, 126), (105, 126)]","[(196, 123), (209, 113), (223, 114), (228, 124), (223, 130), (209, 130)]","[(128, 254), (155, 243), (177, 238), (187, 241), (197, 238), (202, 243), (200, 254), (195, 254), (196, 251), (186, 252), (176, 251), (136, 254)]","[(200, 254), (200, 258), (194, 263), (184, 264), (172, 264), (152, 262), (128, 254), (136, 254), (175, 248), (186, 248), (196, 246), (195, 254)]"
hulk,"[(-8, 122), (-6, 164), (-4, 205), (2, 246), (23, 279), (56, 303), (95, 320), (135, 329), (172, 330), (199, 325), (213, 305), (226, 278), (236, 252), (244, 222), (251, 192), (254, 162), (253, 135)]","[(63, 94), (88, 78), (117, 72), (148, 74), (174, 85)]","[(207, 86), (224, 80), (241, 81), (256, 86), (263, 100)]","[(194, 113), (198, 133), (203, 152), (209, 173)]","[(164, 195), (180, 199), (195, 203), (208, 201), (218, 197)]","[(93, 113), (111, 102), (131, 103), (144, 118), (129, 122), (110, 121)]","[(206, 120), (220, 108), (236, 109), (244, 121), (236, 128), (221, 127)]","[(132, 250), (158, 238), (182, 232), (192, 237), (203, 234), (211, 241), (214, 254), (208, 253), (201, 249), (191, 249), (180, 247), (140, 250)]","[(214, 254), (207, 265), (199, 270), (187, 270), (175, 269), (154, 263), (132, 250), (140, 250), (178, 250), (189, 252), (200, 251), (208, 253)]"
hulk,"[(-4, 131), (-3, 167), (-2, 202), (5, 238), (20, 269), (44, 295), (77, 313), (113, 323), (152, 325), (185, 323), (209, 309), (228, 285), (241, 256), (249, 225), (255, 195), (260, 165), (262, 136)]","[(41, 92), (61, 74), (88, 66), (117, 68), (143, 77)]","[(180, 78), (202, 73), (226, 75), (247, 84), (257, 105)]","[(165, 101), (166, 119), (167, 137), (168, 155)]","[(134, 182), (148, 185), (163, 189), (175, 188), (186, 185)]","[(71, 106), (87, 95), (107, 95), (122, 110), (105, 114), (86, 113)]","[(188, 114), (205, 102), (223, 104), (234, 118), (222, 123), (205, 120)]","[(105, 236), (126, 223), (147, 216), (159, 222), (171, 219), (185, 229), (197, 245), (189, 243), (170, 234), (158, 234), (146, 232), (113, 235)]","[(197, 245), (183, 253), (169, 254), (156, 254), (143, 252), (125, 246), (105, 236), (113, 235), (145, 234), (157, 236), (169, 237), (189, 243)]"
